date,keyword,google_trend,etsy_reviews,amazon_bsr,demand,competition,growth,trend,opportunity,seasonality,buyer_intent,collection,material,style,recommended_product,price_range,reason,etsy_price,etsy_sales,amazon_reviews,category,_ai_failed
2026-07-29,christmas ornaments set,,,,75,65,70,65,75,high,purchase,,,,ornament sets,$20-$100,"Sets are popular for decorating trees, indicating strong demand.",,,,,
2026-07-29,christmas decorations outdoor,,,,60,40,50,50,55,high,decorative,holiday decorations,decor,festive,outdoor lights,$20-$100,Outdoor decorations are popular during the holiday season.,,,,,
2026-07-29,christmas decorations indoor,,,,65,45,55,60,60,high,decorative,holiday decorations,decor,traditional,ornaments,$10-$50,Indoor decorations are essential for holiday ambiance.,,,,,
2026-07-29,christmas gifts for teen girls,,,,70,50,65,60,65,high,gift,gifts,accessories,trendy,fashion accessories,$15-$75,Teen girls often seek trendy and personalized gifts.,,,,,
2026-07-29,christmas gifts for kids,,,,75,55,70,65,70,high,gift,gifts,toys,fun,toys,$10-$50,Kids' gifts are a major focus during the holiday season.,,,,,
2026-07-29,christmas gifts for girls,,,,72,52,68,63,67,high,gift,gifts,crafts,creative,craft kits,$15-$60,Gifts for girls are diverse and popular during Christmas.,,,,,
2026-07-29,christmas gifts for teens,,,,68,50,66,62,64,high,gift,gifts,electronics,modern,tech gadgets,$20-$100,Teens appreciate unique and trendy gifts during the holidays.,,,,,
2026-07-29,christmas,,,,80,70,75,80,75,very high,holiday,holiday,cards,festive,holiday cards,$5-$30,Christmas is a major holiday with widespread recognition.,,,,,
2026-07-29,christmas decor,,,,78,65,72,77,70,high,decorative,holiday decorations,decor,varied,decorative lights,$15-$100,Christmas decor is essential for creating a festive atmosphere.,,,,,
2026-07-29,christmas ornament,,,,40,30,20,10,50,high,gift,holiday decor,glass,traditional,ornaments,$10-$30,Christmas ornaments are popular seasonal gifts.,,,,,
2026-07-29,christmas gifts,,,,50,40,30,20,60,high,gift,gifts,varied,varied,gift sets,$20-$100,Christmas gifts are a staple during the holiday season.,,,,,
2026-07-29,christmas movies,,,,30,20,10,5,40,medium,entertainment,media,digital,entertainment,movie collections,$5-$25,Christmas movies are a popular holiday tradition.,,,,,
2026-07-29,christmas vacation,,,,25,15,10,5,35,medium,entertainment,media,digital,comedy,DVDs,$10-$30,This classic movie is frequently watched during the holidays.,,,,,
2026-07-29,christmas cactus,,,,20,10,15,5,30,low,decor,plants,live,decor,plants,$15-$50,Christmas cacti are a unique holiday plant option.,,,,,
2026-07-29,christmas vacation cast,,,,15,10,5,5,25,low,information,media,paper,nostalgia,posters,$10-$25,Fans may seek information about the cast of this movie.,,,,,
2026-07-29,christmas 2026,,,,10,5,5,5,20,low,planning,planning,paper,functional,calendars,$5-$20,People may start planning for future Christmas events.,,,,,
2026-07-29,christmas island,,,,5,5,5,5,10,low,travel,travel,paper,informative,travel guides,$15-$40,This keyword may attract those interested in travel destinations.,,,,,
2026-07-29,christmas with the darlings,,,,10,20,15,5,30,high,low,holiday themes,,,holiday decor,mid,Limited cross-platform presence indicates niche interest.,,,,,
2026-07-29,christmas decorations,,,,70,60,50,40,30,high,high,decorations,,,ornaments,low to high,Strong demand on Amazon suggests a popular category.,,,,,
2026-07-29,christmas in july decorations,,,,40,30,35,20,25,medium,medium,seasonal decorations,,,themed decor,low to mid,Seasonal interest indicates potential for themed products.,,,,,
2026-07-29,christmas lights,,,,80,70,60,50,40,high,high,lighting,,,LED lights,low to high,Consistent demand for lighting solutions during holidays.,,,,,
2026-07-29,nightmare before christmas,,,,60,50,45,30,35,medium,medium,themed merchandise,,,apparel,mid,Cult classic status drives consistent interest.,,,,,
2026-07-29,christmas in july shirt,,,,30,25,20,15,20,medium,medium,apparel,,,t-shirt,low to mid,Niche market for themed apparel during summer.,,,,,
2026-07-29,christmas svg,,,,50,40,45,30,50,high,high,digital designs,,,digital downloads,low,Growing interest in digital designs for crafting.,,,,,
2026-07-29,christmas etymology,,,,10,15,5,5,10,low,low,educational,,,books,low,Limited interest in the academic aspect of Christmas.,,,,,
2026-07-29,christian shops,,,,20,10,15,10,25,low,low,,,,religious gifts,$10-$50,Limited presence on major platforms indicates niche interest.,,,,,
2026-07-29,christmas etymologie,,,,15,5,10,5,20,low,very low,,,,educational materials,$5-$20,Highly specialized topic with minimal demand.,,,,,
2026-07-29,christmas story kid,,,,25,15,20,15,30,high,medium,,,,children's books,$10-$30,Appeals to parents looking for holiday-themed children’s products.,,,,,
2026-07-29,christmas cards,,,,40,30,25,20,35,high,high,,,,greeting cards,$2-$10,Strong demand for seasonal greeting cards.,,,,,
2026-07-29,christmas ornaments near me,,,,30,25,20,15,30,high,high,,,,ornaments,$5-$25,Local search indicates strong interest in purchasing ornaments.,,,,,
2026-07-29,christmas ornaments nyc,,,,30,25,20,15,30,high,high,,,,ornaments,$5-$25,Specific location search indicates strong local demand.,,,,,
2026-07-29,christmas ornaments sale,,,,35,30,25,20,35,high,high,,,,ornaments,$5-$20,Sales indicate a strong interest in purchasing ornaments during the season.,,,,,
2026-07-29,christmas ornaments personalized,,,,40,35,30,25,40,high,very high,,,,personalized ornaments,$10-$30,High demand for personalized holiday decorations.,,,,,
2026-07-29,christmas ornament storage box,,,,20,10,15,10,25,high,low,,,,storage box,low,Limited platform presence suggests niche demand.,,,,,
2026-07-29,christmas ornaments to make,,,,20,10,15,10,25,high,medium,,,,DIY ornament kits,medium,Interest in DIY suggests potential for craft kits.,,,,,
2026-07-29,christmas ornament kits,,,,20,10,15,10,25,high,medium,,,,ornament kits,medium,Niche market for kits indicates potential for growth.,,,,,
2026-07-29,vintage christmas ornaments,,,,30,40,35,30,20,high,high,,,,vintage ornaments,high,Strong demand on Amazon indicates a popular niche.,,,,,
2026-07-29,christmas ornaments clearance,,,,30,40,35,30,20,high,high,,,,clearance ornaments,low,Clearance items attract bargain hunters during holidays.,,,,,
2026-07-29,diamond art christmas ornaments,,,,30,40,35,30,20,high,medium,,,,diamond art kits,medium,Emerging trend in crafting suggests potential interest.,,,,,
2026-07-29,clear christmas ornaments balls,,,,30,40,35,30,20,high,medium,,,,clear ornament balls,low,Common item with potential for customization.,,,,,
2026-07-29,personalized christmas ornaments,,,,30,40,35,30,20,high,high,,,,personalized ornaments,medium,High demand for personalized gifts during holidays.,,,,,
2026-07-29,christmas ornaments 2026,,,,30,20,10,15,25,high,low,,,,ornaments,$10-$30,"Specific to a future year, indicating niche demand.",,,,,
2026-07-29,newlywed christmas ornament,,,,40,30,20,25,35,high,high,,,,ornaments,$15-$40,"Targets newlyweds, a specific and meaningful gift.",,,,,
2026-07-29,first christmas ornament,,,,45,35,25,30,40,high,high,,,,ornaments,$10-$25,Popular for new families celebrating their first Christmas.,,,,,
2026-07-29,first christmas married ornament,,,,35,25,15,20,30,high,high,,,,ornaments,$15-$35,Appeals to newly married couples commemorating their first Christmas.,,,,,
2026-07-29,dog christmas ornament,,,,50,40,30,35,45,high,medium,,,,ornaments,$10-$20,Targets pet owners celebrating their pets during the holidays.,,,,,
2026-07-29,first christmas family ornament,,,,40,30,20,25,35,high,high,,,,ornaments,$15-$30,Ideal for families celebrating their first Christmas together.,,,,,
2026-07-29,our first christmas ornament,,,,45,35,25,30,40,high,high,,,,ornaments,$15-$35,Captures the sentiment of shared experiences for couples.,,,,,
2026-07-29,baby first christmas ornament,,,,50,40,30,35,45,high,high,,,,ornaments,$10-$25,Targets new parents celebrating their baby's first Christmas.,,,,,
2026-07-29,christmas decor 2026,,,,20,10,15,10,25,high,low,,,,decor items,varied,"Specific to a future year, indicating niche interest.",,,,,
2026-07-29,christmas decoration ideas,,,,30,20,25,20,35,high,medium,,,,decor guides,low to medium,Focus on ideas suggests potential for DIY and creative products.,,,,,
2026-07-29,christmas decor sale,,,,40,30,35,30,45,high,high,,,,discounted decor,low to medium,Indicates a strong interest in purchasing discounted items.,,,,,
2026-07-29,christmas decor clearance,,,,35,25,30,25,40,high,high,,,,clearance items,low,"Similar to sales, indicating a desire for clearance items.",,,,,
2026-07-29,christmas gifts for women,,,,90,80,70,75,85,high,gift shopping,,,,gift sets,$20-$100,High demand during the holiday season.,,,,,
2026-07-29,christmas gifts for men,,,,90,80,70,75,85,high,gift shopping,,,,gift sets,$20-$100,High demand during the holiday season.,,,,,
2026-07-29,christmas in july,,,,60,50,55,50,65,medium,seasonal shopping,,,,decorations,$10-$50,Growing trend for mid-year holiday celebrations.,,,,,
2026-07-29,christmas tree,,,,80,70,60,65,75,high,decorating,,,,artificial trees,$50-$300,Essential item for Christmas celebrations.,,,,,
2026-07-29,christmas story,,,,50,40,45,40,55,medium,entertainment,,,,books and movies,$10-$30,Nostalgic interest during the holiday season.,,,,,
2026-07-29,christmas ornaments,,,,85,75,70,80,80,high,decorating,,,,various ornaments,$5-$50,Popular item for personalizing Christmas trees.,,,,,
2026-07-29,christmas ornament storage,,,,40,30,35,30,45,medium,organization,,,,storage containers,$15-$40,Useful for maintaining ornaments post-holiday.,,,,,
2026-07-29,christmas ornaments set,,,,75,65,60,70,75,high,decorating,,,,ornament sets,$20-$100,Convenient for buyers looking for coordinated decorations.,,,,,
2026-07-29,christmas decorations outdoor,,,,70,60,50,40,55,high,decorating,,,,outdoor lights,$20-$100,Outdoor decorations are popular during the holiday season.,,,,,
2026-07-29,christmas decorations indoor,,,,75,65,55,45,60,high,decorating,,,,ornaments,$10-$50,Indoor decorations are essential for holiday celebrations.,,,,,
2026-07-29,christmas gifts for teen girls,,,,80,70,60,50,65,high,gift buying,,,,fashion accessories,$15-$75,Teen girls are a significant demographic for holiday gifts.,,,,,
2026-07-29,christmas gifts for kids,,,,85,75,65,55,70,high,gift buying,,,,toys,$10-$100,Kids' gifts are always in high demand during Christmas.,,,,,
2026-07-29,christmas gifts for girls,,,,78,68,58,48,63,high,gift buying,,,,craft kits,$15-$60,Gifts for girls are a popular category during the holidays.,,,,,
2026-07-29,christmas gifts for teens,,,,82,72,62,52,67,high,gift buying,,,,electronics,$20-$200,Teen gifts are a crucial market segment during Christmas.,,,,,
2026-07-29,christmas,,,,90,80,70,60,75,high,general holiday shopping,,,,holiday cards,$5-$50,Christmas is a major holiday with widespread consumer interest.,,,,,
2026-07-29,christmas decor,,,,88,78,68,58,73,high,decorating,,,,decorative lights,$15-$100,Christmas decor is a fundamental part of holiday celebrations.,,,,,
2026-07-29,christmas ornament,,,,30,20,10,15,25,high,purchase,,,,ornaments,$10-$30,This keyword indicates a specific product with seasonal demand.,,,,,
2026-07-29,christmas gifts,,,,40,30,20,25,35,high,purchase,,,,gift sets,$20-$100,This keyword is broad and indicates high seasonal demand for gifts.,,,,,
2026-07-29,christmas movies,,,,20,10,15,10,5,medium,entertainment,,,,movie collections,$10-$50,This keyword suggests interest in holiday-themed entertainment.,,,,,
2026-07-29,christmas vacation,,,,15,5,10,5,10,low,entertainment,,,,movie merchandise,$5-$25,"This keyword relates to a specific movie, indicating niche interest.",,,,,
2026-07-29,christmas cactus,,,,10,5,5,5,5,low,purchase,,,,plants,$15-$50,This keyword indicates interest in a specific plant associated with the holiday.,,,,,
2026-07-29,christmas vacation cast,,,,5,2,3,2,1,low,information,,,,movie memorabilia,$10-$30,This keyword indicates a specific interest in the cast of a movie.,,,,,
2026-07-29,christmas 2026,,,,5,1,2,1,1,low,planning,,,,event planning items,$10-$50,This keyword indicates forward-looking interest in the holiday.,,,,,
2026-07-29,christmas island,,,,5,1,2,1,1,low,travel,,,,travel guides,$10-$30,This keyword suggests interest in a specific location associated with Christmas.,,,,,
2026-07-29,christmas with the darlings,,,,10,10,20,10,15,high,low,holiday themes,,,holiday decor,$$,Limited cross-platform presence indicates niche interest.,,,,,
2026-07-29,christmas decorations,,,,60,50,40,50,55,very high,high,decorations,,,decorative items,$$,Strong demand on Amazon indicates a popular category.,,,,,
2026-07-29,christmas in july decorations,,,,30,25,35,30,40,medium,medium,seasonal themes,,,themed decorations,$$,Seasonal interest suggests a niche market.,,,,,
2026-07-29,christmas lights,,,,70,60,50,60,65,very high,high,lighting,,,lighting,$,High demand for lights during the holiday season.,,,,,
2026-07-29,nightmare before christmas,,,,50,45,40,50,45,high,medium,themed merchandise,,,merchandise,$$,Cult following suggests steady interest year-round.,,,,,
2026-07-29,christmas in july shirt,,,,25,20,30,25,35,medium,medium,apparel,,,apparel,$,Niche market with potential for themed apparel.,,,,,
2026-07-29,christmas svg,,,,40,30,50,40,45,high,medium,digital designs,,,digital downloads,$,Growing interest in digital designs for crafting.,,,,,
2026-07-29,christmas etymology,,,,15,10,20,15,10,low,low,educational,,,educational material,$,Limited interest in etymology suggests niche appeal.,,,,,
2026-07-29,christian shops,,,,20,10,15,10,25,low,low,,,,religious gifts,$10-$50,Limited presence indicates niche interest.,,,,,
2026-07-29,christmas etymologie,,,,15,5,10,5,20,low,low,,,,books or educational materials,$5-$30,Niche educational interest with low competition.,,,,,
2026-07-29,christmas story kid,,,,25,15,20,15,30,high,medium,,,,children's books,$10-$25,Growing interest in children's Christmas stories.,,,,,
2026-07-29,christmas cards,,,,40,30,35,30,50,high,high,,,,greeting cards,$2-$10,Consistent demand during holiday season.,,,,,
2026-07-29,christmas ornaments near me,,,,25,20,20,15,30,high,medium,,,,ornaments,$5-$30,Local search indicates demand for physical ornaments.,,,,,
2026-07-29,christmas ornaments nyc,,,,25,20,20,15,30,high,medium,,,,ornaments,$5-$30,Local interest in ornaments suggests potential sales.,,,,,
2026-07-29,christmas ornaments sale,,,,30,25,25,20,40,high,high,,,,discounted ornaments,$3-$20,Sales indicate strong buyer interest during holidays.,,,,,
2026-07-29,christmas ornaments personalized,,,,35,30,30,25,45,high,high,,,,custom ornaments,$10-$50,High demand for personalized items during holidays.,,,,,
2026-07-29,christmas ornament storage box,,,,20,10,15,10,25,high,low,,,,storage box,$10-$30,Limited presence across platforms suggests niche interest.,,,,,
2026-07-29,christmas ornaments to make,,,,20,10,15,10,25,high,low,,,,DIY ornament kits,$5-$25,Niche DIY interest with limited competition.,,,,,
2026-07-29,christmas ornament kits,,,,20,10,15,10,25,high,low,,,,ornament kits,$10-$30,Specific DIY kits with limited market presence.,,,,,
2026-07-29,vintage christmas ornaments,,,,30,40,35,30,25,high,medium,,,,vintage ornaments,$15-$50,Popular vintage items with moderate competition.,,,,,
2026-07-29,christmas ornaments clearance,,,,30,40,35,30,25,high,medium,,,,discount ornaments,$5-$20,Clearance items attract bargain hunters.,,,,,
2026-07-29,diamond art christmas ornaments,,,,30,40,35,30,25,high,medium,,,,diamond art kits,$15-$40,Growing trend in diamond art crafts.,,,,,
2026-07-29,clear christmas ornaments balls,,,,30,40,35,30,25,high,medium,,,,clear ornament balls,$10-$25,Common crafting supply with moderate demand.,,,,,
2026-07-29,personalized christmas ornaments,,,,30,40,35,30,25,high,high,,,,custom ornaments,$15-$40,High demand for personalized gifts during holidays.,,,,,
2026-07-29,christmas ornaments 2026,,,,30,20,40,20,50,high,gift,,,,ornaments,$10-$30,"Specific to a future holiday season, indicating potential demand.",,,,,
2026-07-29,newlywed christmas ornament,,,,40,30,50,60,70,high,gift,,,,ornaments,$15-$35,"Popular among newlyweds, indicating strong niche demand.",,,,,
2026-07-29,first christmas ornament,,,,50,40,60,70,80,high,gift,,,,ornaments,$10-$25,"Commonly sought after for first-time parents, indicating high demand.",,,,,
2026-07-29,first christmas married ornament,,,,40,30,50,40,60,high,gift,,,,ornaments,$15-$30,"Appeals to newly married couples, indicating a specific market segment.",,,,,
2026-07-29,dog christmas ornament,,,,50,40,60,50,70,high,gift,,,,ornaments,$10-$25,"Pet-themed ornaments are popular among pet owners, indicating strong demand.",,,,,
